location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Timor,TLS,2021-06-10,,,,,,1868,,,,,1417
Timor,TLS,2021-06-11,,,,,,1991,,,,,1510
Timor,TLS,2021-06-12,,,,,,2113,,,,,1603
Timor,TLS,2021-06-13,,,,,,2235,,,,,1695
Timor,TLS,2021-06-14,,,,,,2358,,,,,1788
Timor,TLS,2021-06-15,110531,103813,6718,,,2480,8.38,7.87,0.51,,1881
Timor,TLS,2021-06-16,,,,,,3733,,,,,2831
Timor,TLS,2021-06-17,,,,,,4985,,,,,3781
Timor,TLS,2021-06-18,,,,,,6238,,,,,4731
Timor,TLS,2021-06-19,,,,,,7490,,,,,5681
Timor,TLS,2021-06-20,,,,,,8743,,,,,6631
Timor,TLS,2021-06-21,,,,,,9995,,,,,7581
Timor,TLS,2021-06-22,189266,166148,23118,,,11248,14.36,12.6,1.75,,8531
Timor,TLS,2021-06-23,,,,,,10447,,,,,7924
Timor,TLS,2021-06-24,,,,,,9646,,,,,7316
Timor,TLS,2021-06-25,,,,,,8846,,,,,6709
Timor,TLS,2021-06-26,,,,,,8045,,,,,6102
Timor,TLS,2021-06-27,,,,,,7244,,,,,5494
Timor,TLS,2021-06-28,,,,,,6444,,,,,4888
Timor,TLS,2021-06-29,228766,203009,25757,,,5643,17.35,15.4,1.95,,4280
Timor,TLS,2021-06-30,,,,,,5158,,,,,3912
Timor,TLS,2021-07-01,,,,,,4673,,,,,3544
Timor,TLS,2021-07-02,,,,,,4188,,,,,3176
Timor,TLS,2021-07-03,,,,,,3703,,,,,2809
Timor,TLS,2021-07-04,,,,,,3217,,,,,2440
Timor,TLS,2021-07-05,,,,,,2732,,,,,2072
Timor,TLS,2021-07-06,244497,218164,26333,,,2247,18.54,16.55,2.0,,1704
Timor,TLS,2021-07-07,,,,,,2677,,,,,2030
Timor,TLS,2021-07-08,,,,,,3107,,,,,2357
Timor,TLS,2021-07-09,,,,,,3536,,,,,2682
Timor,TLS,2021-07-10,,,,,,3966,,,,,3008
Timor,TLS,2021-07-11,,,,,,4396,,,,,3334
Timor,TLS,2021-07-12,,,,,,4825,,,,,3660
Timor,TLS,2021-07-13,281283,237927,43356,,,5255,21.33,18.05,3.29,,3986
Timor,TLS,2021-07-14,,,,,,5244,,,,,3977
Timor,TLS,2021-07-15,,,,,,5233,,,,,3969
Timor,TLS,2021-07-16,,,,,,5222,,,,,3961
Timor,TLS,2021-07-17,,,,,,5211,,,,,3952
Timor,TLS,2021-07-18,,,,,,5200,,,,,3944
Timor,TLS,2021-07-19,312353,251899,60454,,,5189,23.69,19.11,4.59,,3936
Timor,TLS,2021-07-20,,,,,,5348,,,,,4056
Timor,TLS,2021-07-21,,,,,,5517,,,,,4184
Timor,TLS,2021-07-22,,,,,,5687,,,,,4313
Timor,TLS,2021-07-23,,,,,,5856,,,,,4442
Timor,TLS,2021-07-24,,,,,,6026,,,,,4571
Timor,TLS,2021-07-25,,,,,,6195,,,,,4699
Timor,TLS,2021-07-26,,,,,,6364,,,,,4827
Timor,TLS,2021-07-27,363269,276510,86759,,,6364,27.55,20.97,6.58,,4827
Timor,TLS,2021-07-28,,,,,,6265,,,,,4752
Timor,TLS,2021-07-29,,,,,,6166,,,,,4677
Timor,TLS,2021-07-30,,,,,,6067,,,,,4602
Timor,TLS,2021-07-31,,,,,,5968,,,,,4527
Timor,TLS,2021-08-01,,,,,,5869,,,,,4451
Timor,TLS,2021-08-02,,,,,,5770,,,,,4376
Timor,TLS,2021-08-03,402962,299754,103208,,,5670,30.56,22.74,7.83,,4301
Timor,TLS,2021-08-04,,,,,,5692,,,,,4317
Timor,TLS,2021-08-05,,,,,,5714,,,,,4334
Timor,TLS,2021-08-06,,,,,,5736,,,,,4351
Timor,TLS,2021-08-07,,,,,,5758,,,,,4367
Timor,TLS,2021-08-08,,,,,,5780,,,,,4384
Timor,TLS,2021-08-09,,,,,,5802,,,,,4401
Timor,TLS,2021-08-10,443729,327855,115874,,,5824,33.66,24.87,8.79,,4417
Togo,TGO,2021-03-09,0,0,,,,,0.0,0.0,,,
Togo,TGO,2021-03-10,,,,,,2806,,,,,339
Togo,TGO,2021-03-11,,,,,,2806,,,,,339
Togo,TGO,2021-03-12,,,,,,2806,,,,,339
Togo,TGO,2021-03-13,,,,,,2806,,,,,339
Togo,TGO,2021-03-14,,,,,,2806,,,,,339
Togo,TGO,2021-03-15,,,,,,2806,,,,,339
Togo,TGO,2021-03-16,,,,,,2806,,,,,339
Togo,TGO,2021-03-17,,,,,,2806,,,,,339
Togo,TGO,2021-03-18,,,,,,2806,,,,,339
Togo,TGO,2021-03-19,,,,,,2806,,,,,339
Togo,TGO,2021-03-20,,,,,,2806,,,,,339
Togo,TGO,2021-03-21,,,,,,2806,,,,,339
Togo,TGO,2021-03-22,,,,,,2806,,,,,339
Togo,TGO,2021-03-23,,,,,,2806,,,,,339
Togo,TGO,2021-03-24,42092,42092,,,,2806,0.51,0.51,,,339
Togo,TGO,2021-03-25,,,,,,2793,,,,,337
Togo,TGO,2021-03-26,,,,,,2779,,,,,336
Togo,TGO,2021-03-27,,,,,,2765,,,,,334
Togo,TGO,2021-03-28,,,,,,2752,,,,,332
Togo,TGO,2021-03-29,,,,,,2738,,,,,331
Togo,TGO,2021-03-30,,,,,,2724,,,,,329
Togo,TGO,2021-03-31,,,,,,2711,,,,,327
Togo,TGO,2021-04-01,,,,,,2711,,,,,327
Togo,TGO,2021-04-02,,,,,,2711,,,,,327
Togo,TGO,2021-04-03,,,,,,2711,,,,,327
Togo,TGO,2021-04-04,,,,,,2711,,,,,327
Togo,TGO,2021-04-05,,,,,,2711,,,,,327
Togo,TGO,2021-04-06,,,,,,2711,,,,,327
Togo,TGO,2021-04-07,,,,,,2711,,,,,327
Togo,TGO,2021-04-08,82753,82753,,,,2711,1.0,1.0,,,327
Togo,TGO,2021-04-09,,,,,,2816,,,,,340
Togo,TGO,2021-04-10,,,,,,2922,,,,,353
Togo,TGO,2021-04-11,,,,,,3027,,,,,366
Togo,TGO,2021-04-12,,,,,,3133,,,,,378
Togo,TGO,2021-04-13,100000,100000,,,,3238,1.21,1.21,,,391
Togo,TGO,2021-04-14,,,,,,4994,,,,,603
Togo,TGO,2021-04-15,,,,,,6750,,,,,815
Togo,TGO,2021-04-16,,,,,,8400,,,,,1015
Togo,TGO,2021-04-17,160000,160000,,,,10050,1.93,1.93,,,1214
Togo,TGO,2021-04-18,,,,,,10050,,,,,1214
Togo,TGO,2021-04-19,,,,,,10051,,,,,1214
Togo,TGO,2021-04-20,,,,,,10051,,,,,1214
Togo,TGO,2021-04-21,,,,,,8402,,,,,1015
Togo,TGO,2021-04-22,,,,,,6752,,,,,816
Togo,TGO,2021-04-23,,,,,,5103,,,,,616
Togo,TGO,2021-04-24,,,,,,3453,,,,,417
Togo,TGO,2021-04-25,,,,,,3453,,,,,417
Togo,TGO,2021-04-26,,,,,,3453,,,,,417
Togo,TGO,2021-04-27,,,,,,3453,,,,,417
Togo,TGO,2021-04-28,,,,,,3453,,,,,417
Togo,TGO,2021-04-29,,,,,,3453,,,,,417
Togo,TGO,2021-04-30,,,,,,3453,,,,,417
Togo,TGO,2021-05-01,,,,,,3453,,,,,417
Togo,TGO,2021-05-02,,,,,,3453,,,,,417
Togo,TGO,2021-05-03,,,,,,3453,,,,,417
Togo,TGO,2021-05-04,,,,,,3453,,,,,417
Togo,TGO,2021-05-05,,,,,,3453,,,,,417
Togo,TGO,2021-05-06,,,,,,3453,,,,,417
Togo,TGO,2021-05-07,,,,,,3453,,,,,417
Togo,TGO,2021-05-08,,,,,,3453,,,,,417
Togo,TGO,2021-05-09,,,,,,3453,,,,,417
Togo,TGO,2021-05-10,,,,,,3453,,,,,417
Togo,TGO,2021-05-11,,,,,,3453,,,,,417
Togo,TGO,2021-05-12,,,,,,3453,,,,,417
Togo,TGO,2021-05-13,,,,,,3453,,,,,417
Togo,TGO,2021-05-14,,,,,,3453,,,,,417
Togo,TGO,2021-05-15,,,,,,3453,,,,,417
Togo,TGO,2021-05-16,,,,,,3453,,,,,417
Togo,TGO,2021-05-17,,,,,,3453,,,,,417
Togo,TGO,2021-05-18,,,,,,3453,,,,,417
Togo,TGO,2021-05-19,,,,,,3453,,,,,417
Togo,TGO,2021-05-20,,,,,,3453,,,,,417
Togo,TGO,2021-05-21,,,,,,3453,,,,,417
Togo,TGO,2021-05-22,,,,,,3453,,,,,417
Togo,TGO,2021-05-23,,,,,,3453,,,,,417
Togo,TGO,2021-05-24,,,,,,3453,,,,,417
Togo,TGO,2021-05-25,,,,,,3453,,,,,417
Togo,TGO,2021-05-26,,,,,,3453,,,,,417
Togo,TGO,2021-05-27,,,,,,3453,,,,,417
Togo,TGO,2021-05-28,,,,,,3453,,,,,417
Togo,TGO,2021-05-29,,,,,,3453,,,,,417
Togo,TGO,2021-05-30,,,,,,3453,,,,,417
Togo,TGO,2021-05-31,311938,270784,41154,,,3453,3.77,3.27,0.5,,417
Togo,TGO,2021-06-01,,,,,,3080,,,,,372
Togo,TGO,2021-06-02,,,,,,2707,,,,,327
Togo,TGO,2021-06-03,,,,,,2334,,,,,282
Togo,TGO,2021-06-04,,,,,,1960,,,,,237
Togo,TGO,2021-06-05,,,,,,1587,,,,,192
Togo,TGO,2021-06-06,,,,,,1214,,,,,147
Togo,TGO,2021-06-07,,,,,,841,,,,,102
Togo,TGO,2021-06-08,318666,270784,47882,,,841,3.85,3.27,0.58,,102
Togo,TGO,2021-06-09,,,,,,2762,,,,,334
Togo,TGO,2021-06-10,347246,270784,76462,,,4684,4.19,3.27,0.92,,566
Togo,TGO,2021-06-11,,,,,,4955,,,,,599
Togo,TGO,2021-06-12,,,,,,5227,,,,,631
Togo,TGO,2021-06-13,,,,,,5499,,,,,664
Togo,TGO,2021-06-14,,,,,,5770,,,,,697
Togo,TGO,2021-06-15,,,,,,6042,,,,,730
Togo,TGO,2021-06-16,,,,,,4392,,,,,531
Togo,TGO,2021-06-17,,,,,,2743,,,,,331
Togo,TGO,2021-06-18,,,,,,2743,,,,,331
Togo,TGO,2021-06-19,,,,,,2743,,,,,331
Togo,TGO,2021-06-20,,,,,,2743,,,,,331
Togo,TGO,2021-06-21,,,,,,2743,,,,,331
Togo,TGO,2021-06-22,,,,,,2743,,,,,331
Togo,TGO,2021-06-23,,,,,,2743,,,,,331
Togo,TGO,2021-06-24,,,,,,2743,,,,,331
Togo,TGO,2021-06-25,,,,,,2743,,,,,331
Togo,TGO,2021-06-26,,,,,,2743,,,,,331
Togo,TGO,2021-06-27,,,,,,2743,,,,,331
Togo,TGO,2021-06-28,,,,,,2743,,,,,331
Togo,TGO,2021-06-29,,,,,,2743,,,,,331
Togo,TGO,2021-06-30,,,,,,2743,,,,,331
Togo,TGO,2021-07-01,,,,,,2743,,,,,331
Togo,TGO,2021-07-02,,,,,,2743,,,,,331
Togo,TGO,2021-07-03,,,,,,2743,,,,,331
Togo,TGO,2021-07-04,,,,,,2743,,,,,331
Togo,TGO,2021-07-05,,,,,,2743,,,,,331
Togo,TGO,2021-07-06,,,,,,2743,,,,,331
Togo,TGO,2021-07-07,,,,,,2743,,,,,331
Togo,TGO,2021-07-08,,,,,,2743,,,,,331
Togo,TGO,2021-07-09,,,,,,2743,,,,,331
Togo,TGO,2021-07-10,,,,,,2743,,,,,331
Togo,TGO,2021-07-11,,,,,,2743,,,,,331
Togo,TGO,2021-07-12,,,,,,2743,,,,,331
Togo,TGO,2021-07-13,,,,,,2743,,,,,331
Togo,TGO,2021-07-14,,,,,,2743,,,,,331
Togo,TGO,2021-07-15,,,,,,2743,,,,,331
Togo,TGO,2021-07-16,,,,,,2743,,,,,331
Togo,TGO,2021-07-17,,,,,,2743,,,,,331
Togo,TGO,2021-07-18,,,,,,2743,,,,,331
Togo,TGO,2021-07-19,454208,304278,149930,,,2743,5.49,3.68,1.81,,331
Togo,TGO,2021-07-20,,,,,,2547,,,,,308
Togo,TGO,2021-07-21,,,,,,2351,,,,,284
Togo,TGO,2021-07-22,,,,,,2155,,,,,260
Togo,TGO,2021-07-23,,,,,,1959,,,,,237
Togo,TGO,2021-07-24,,,,,,1763,,,,,213
Togo,TGO,2021-07-25,,,,,,1567,,,,,189
Togo,TGO,2021-07-26,,,,,,1371,,,,,166
Togo,TGO,2021-07-27,,,,,,1371,,,,,166
Togo,TGO,2021-07-28,,,,,,1371,,,,,166
Togo,TGO,2021-07-29,,,,,,1371,,,,,166
Togo,TGO,2021-07-30,,,,,,1371,,,,,166
Togo,TGO,2021-07-31,,,,,,1371,,,,,166
Togo,TGO,2021-08-01,,,,,,1371,,,,,166
Togo,TGO,2021-08-02,,,,,,1371,,,,,166
Togo,TGO,2021-08-03,474776,321139,153637,,,1371,5.73,3.88,1.86,,166
Tokelau,TKL,2021-06-21,0,0,,,,,0.0,0.0,,,
Tokelau,TKL,2021-06-22,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-23,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-24,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-25,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-26,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-27,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-28,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-29,,,,,,23,,,,,17037
Tokelau,TKL,2021-06-30,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-01,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-02,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-03,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-04,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-05,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-06,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-07,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-08,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-09,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-10,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-11,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-12,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-13,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-14,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-15,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-16,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-17,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-18,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-19,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-20,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-21,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-22,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-23,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-24,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-25,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-26,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-27,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-28,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-29,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-30,,,,,,23,,,,,17037
Tokelau,TKL,2021-07-31,,,,,,23,,,,,17037
Tokelau,TKL,2021-08-01,,,,,,23,,,,,17037
Tokelau,TKL,2021-08-02,953,953,,,,23,70.59,70.59,,,17037
Tokelau,TKL,2021-08-03,,,,,,20,,,,,14815
Tokelau,TKL,2021-08-04,,,,,,17,,,,,12593
Tokelau,TKL,2021-08-05,,,,,,13,,,,,9630
Tokelau,TKL,2021-08-06,,,,,,10,,,,,7407
Tokelau,TKL,2021-08-07,,,,,,7,,,,,5185
Tokelau,TKL,2021-08-08,,,,,,4,,,,,2963
Tokelau,TKL,2021-08-09,,,,,,1,,,,,741
Tokelau,TKL,2021-08-10,,,,,,1,,,,,741
Tokelau,TKL,2021-08-11,,,,,,1,,,,,741
Tokelau,TKL,2021-08-12,,,,,,1,,,,,741
Tokelau,TKL,2021-08-13,,,,,,1,,,,,741
Tokelau,TKL,2021-08-14,,,,,,1,,,,,741
Tokelau,TKL,2021-08-15,,,,,,1,,,,,741
Tokelau,TKL,2021-08-16,968,968,,,,1,71.7,71.7,,,741
Tonga,TON,2021-04-20,2287,2287,,,,,2.16,2.16,,,
Tonga,TON,2021-04-21,,,,,,425,,,,,4021
Tonga,TON,2021-04-22,,,,,,425,,,,,4021
Tonga,TON,2021-04-23,,,,,,425,,,,,4021
Tonga,TON,2021-04-24,,,,,,425,,,,,4021
Tonga,TON,2021-04-25,,,,,,425,,,,,4021
Tonga,TON,2021-04-26,,,,,,425,,,,,4021
Tonga,TON,2021-04-27,,,,,,425,,,,,4021
Tonga,TON,2021-04-28,,,,,,425,,,,,4021
Tonga,TON,2021-04-29,,,,,,425,,,,,4021
Tonga,TON,2021-04-30,,,,,,425,,,,,4021
Tonga,TON,2021-05-01,,,,,,425,,,,,4021
Tonga,TON,2021-05-02,,,,,,425,,,,,4021
Tonga,TON,2021-05-03,,,,,,425,,,,,4021
Tonga,TON,2021-05-04,,,,,,425,,,,,4021
Tonga,TON,2021-05-05,,,,,,425,,,,,4021
Tonga,TON,2021-05-06,,,,,,425,,,,,4021
Tonga,TON,2021-05-07,,,,,,425,,,,,4021
Tonga,TON,2021-05-08,,,,,,425,,,,,4021
Tonga,TON,2021-05-09,,,,,,425,,,,,4021
Tonga,TON,2021-05-10,,,,,,425,,,,,4021
Tonga,TON,2021-05-11,,,,,,425,,,,,4021
Tonga,TON,2021-05-12,,,,,,425,,,,,4021
Tonga,TON,2021-05-13,,,,,,425,,,,,4021
Tonga,TON,2021-05-14,,,,,,425,,,,,4021
Tonga,TON,2021-05-15,,,,,,425,,,,,4021
Tonga,TON,2021-05-16,,,,,,425,,,,,4021
Tonga,TON,2021-05-17,,,,,,425,,,,,4021
Tonga,TON,2021-05-18,,,,,,425,,,,,4021
Tonga,TON,2021-05-19,,,,,,425,,,,,4021
Tonga,TON,2021-05-20,,,,,,425,,,,,4021
Tonga,TON,2021-05-21,,,,,,425,,,,,4021
Tonga,TON,2021-05-22,,,,,,425,,,,,4021
Tonga,TON,2021-05-23,,,,,,425,,,,,4021
Tonga,TON,2021-05-24,,,,,,425,,,,,4021
Tonga,TON,2021-05-25,,,,,,425,,,,,4021
Tonga,TON,2021-05-26,,,,,,425,,,,,4021
Tonga,TON,2021-05-27,,,,,,425,,,,,4021
Tonga,TON,2021-05-28,,,,,,425,,,,,4021
Tonga,TON,2021-05-29,,,,,,425,,,,,4021
Tonga,TON,2021-05-30,,,,,,425,,,,,4021
Tonga,TON,2021-05-31,,,,,,425,,,,,4021
Tonga,TON,2021-06-01,,,,,,425,,,,,4021
Tonga,TON,2021-06-02,,,,,,425,,,,,4021
Tonga,TON,2021-06-03,,,,,,425,,,,,4021
Tonga,TON,2021-06-04,,,,,,425,,,,,4021
Tonga,TON,2021-06-05,,,,,,425,,,,,4021
Tonga,TON,2021-06-06,,,,,,425,,,,,4021
Tonga,TON,2021-06-07,,,,,,425,,,,,4021
Tonga,TON,2021-06-08,,,,,,425,,,,,4021
Tonga,TON,2021-06-09,,,,,,425,,,,,4021
Tonga,TON,2021-06-10,,,,,,425,,,,,4021
Tonga,TON,2021-06-11,,,,,,425,,,,,4021
Tonga,TON,2021-06-12,,,,,,425,,,,,4021
Tonga,TON,2021-06-13,,,,,,425,,,,,4021
Tonga,TON,2021-06-14,,,,,,425,,,,,4021
Tonga,TON,2021-06-15,,,,,,425,,,,,4021
Tonga,TON,2021-06-16,,,,,,425,,,,,4021
Tonga,TON,2021-06-17,,,,,,425,,,,,4021
Tonga,TON,2021-06-18,,,,,,425,,,,,4021
Tonga,TON,2021-06-19,,,,,,425,,,,,4021
Tonga,TON,2021-06-20,,,,,,425,,,,,4021
Tonga,TON,2021-06-21,28667,28667,,,,425,27.12,27.12,,,4021
Tonga,TON,2021-06-22,,,,,,399,,,,,3775
Tonga,TON,2021-06-23,,,,,,373,,,,,3529
Tonga,TON,2021-06-24,,,,,,346,,,,,3274
Tonga,TON,2021-06-25,,,,,,320,,,,,3028
Tonga,TON,2021-06-26,,,,,,293,,,,,2772
Tonga,TON,2021-06-27,,,,,,267,,,,,2526
Tonga,TON,2021-06-28,,,,,,240,,,,,2271
Tonga,TON,2021-06-29,,,,,,240,,,,,2271
Tonga,TON,2021-06-30,,,,,,240,,,,,2271
Tonga,TON,2021-07-01,,,,,,240,,,,,2271
Tonga,TON,2021-07-02,,,,,,240,,,,,2271
Tonga,TON,2021-07-03,,,,,,240,,,,,2271
Tonga,TON,2021-07-04,,,,,,240,,,,,2271
Tonga,TON,2021-07-05,,,,,,240,,,,,2271
Tonga,TON,2021-07-06,,,,,,240,,,,,2271
Tonga,TON,2021-07-07,,,,,,240,,,,,2271
Tonga,TON,2021-07-08,,,,,,240,,,,,2271
Tonga,TON,2021-07-09,,,,,,240,,,,,2271
Tonga,TON,2021-07-10,,,,,,240,,,,,2271
Tonga,TON,2021-07-11,,,,,,240,,,,,2271
Tonga,TON,2021-07-12,,,,,,240,,,,,2271
Tonga,TON,2021-07-13,,,,,,240,,,,,2271
Tonga,TON,2021-07-14,,,,,,240,,,,,2271
Tonga,TON,2021-07-15,,,,,,240,,,,,2271
Tonga,TON,2021-07-16,,,,,,240,,,,,2271
Tonga,TON,2021-07-17,,,,,,240,,,,,2271
Tonga,TON,2021-07-18,,,,,,240,,,,,2271
Tonga,TON,2021-07-19,,,,,,240,,,,,2271
Tonga,TON,2021-07-20,35635,28729,6906,,,240,33.71,27.18,6.53,,2271
Tonga,TON,2021-07-21,,,,,,285,,,,,2696
Tonga,TON,2021-07-22,,,,,,330,,,,,3122
Tonga,TON,2021-07-23,,,,,,375,,,,,3548
Tonga,TON,2021-07-24,,,,,,419,,,,,3964
Tonga,TON,2021-07-25,,,,,,464,,,,,4390
Tonga,TON,2021-07-26,,,,,,509,,,,,4816
Tonga,TON,2021-07-27,39511,28753,10758,,,554,37.38,27.2,10.18,,5241
Tonga,TON,2021-07-28,,,,,,666,,,,,6301
Tonga,TON,2021-07-29,,,,,,778,,,,,7361
Tonga,TON,2021-07-30,,,,,,891,,,,,8430
Tonga,TON,2021-07-31,,,,,,1003,,,,,9489
Tonga,TON,2021-08-01,,,,,,1116,,,,,10558
Tonga,TON,2021-08-02,47553,28841,18712,,,1228,44.99,27.29,17.7,,11618
Trinidad and Tobago,TTO,2021-02-15,0,0,,,,,0.0,0.0,,,
Trinidad and Tobago,TTO,2021-02-16,,,,,,63,,,,,45
Trinidad and Tobago,TTO,2021-02-17,,,,,,63,,,,,45
Trinidad and Tobago,TTO,2021-02-18,,,,,,63,,,,,45
Trinidad and Tobago,TTO,2021-02-19,,,,,,63,,,,,45
Trinidad and Tobago,TTO,2021-02-20,,,,,,63,,,,,45
Trinidad and Tobago,TTO,2021-02-21,,,,,,63,,,,,45
Trinidad and Tobago,TTO,2021-02-22,440,440,,,,63,0.03,0.03,,,45
Trinidad and Tobago,TTO,2021-02-23,,,,,,70,,,,,50
Trinidad and Tobago,TTO,2021-02-24,,,,,,76,,,,,54
Trinidad and Tobago,TTO,2021-02-25,,,,,,83,,,,,59
Trinidad and Tobago,TTO,2021-02-26,,,,,,90,,,,,64
Trinidad and Tobago,TTO,2021-02-27,991,991,,,,97,0.07,0.07,,,69
Trinidad and Tobago,TTO,2021-02-28,,,,,,101,,,,,72
Trinidad and Tobago,TTO,2021-03-01,,,,,,106,,,,,76
Trinidad and Tobago,TTO,2021-03-02,,,,,,104,,,,,74
Trinidad and Tobago,TTO,2021-03-03,,,,,,101,,,,,72
Trinidad and Tobago,TTO,2021-03-04,,,,,,99,,,,,71
Trinidad and Tobago,TTO,2021-03-05,,,,,,97,,,,,69
Trinidad and Tobago,TTO,2021-03-06,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-07,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-08,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-09,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-10,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-11,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-12,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-13,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-14,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-15,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-16,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-17,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-18,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-19,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-20,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-21,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-22,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-23,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-24,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-25,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-26,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-27,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-28,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-29,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-30,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-03-31,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-01,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-02,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-03,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-04,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-05,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-06,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-07,,,,,,95,,,,,68
Trinidad and Tobago,TTO,2021-04-08,4777,4777,,,,95,0.34,0.34,,,68
Trinidad and Tobago,TTO,2021-04-09,,,,,,251,,,,,179
Trinidad and Tobago,TTO,2021-04-10,,,,,,407,,,,,291
Trinidad and Tobago,TTO,2021-04-11,,,,,,563,,,,,402
Trinidad and Tobago,TTO,2021-04-12,,,,,,719,,,,,514
Trinidad and Tobago,TTO,2021-04-13,,,,,,875,,,,,625
Trinidad and Tobago,TTO,2021-04-14,,,,,,1031,,,,,737
Trinidad and Tobago,TTO,2021-04-15,13087,13087,,,,1187,0.94,0.94,,,848
Trinidad and Tobago,TTO,2021-04-16,15425,15425,,,2338,1352,1.1,1.1,,,966
Trinidad and Tobago,TTO,2021-04-17,16414,16414,,,989,1323,1.17,1.17,,,945
Trinidad and Tobago,TTO,2021-04-18,16462,16462,,,48,1161,1.18,1.18,,,830
Trinidad and Tobago,TTO,2021-04-19,17695,17695,,,1233,1167,1.26,1.26,,,834
Trinidad and Tobago,TTO,2021-04-20,19475,19475,,,1780,1252,1.39,1.39,,,895
Trinidad and Tobago,TTO,2021-04-21,21231,21231,,,1756,1333,1.52,1.52,,,952
Trinidad and Tobago,TTO,2021-04-22,24086,24086,,,2855,1571,1.72,1.72,,,1123
Trinidad and Tobago,TTO,2021-04-23,27697,27697,,,3611,1753,1.98,1.98,,,1253
